acct_id,FICO,region
67679,788,Phoenix
67680,850,Philadelphia
67681,850,Phoenix
67682,850,Dallas
67683,785,Chicago
67684,850,Phoenix
67685,850,Los Angeles
67686,636,Chicago
67687,826,New York
67688,850,New York
67689,777,Chicago
67690,785,Charlotte
67691,785,Philadelphia
67692,850,Philadelphia
67693,783,Dallas
67694,843,Philadelphia
67695,839,New York
67696,796,San Antonio
67697,768,Philadelphia
67698,722,Philadelphia
67699,772,Chicago
67700,689,Phoenix
67701,784,San Antonio
67702,809,Houston
67703,815,Chicago
67704,832,Houston
67705,850,San Antonio
67706,785,Chicago
67707,767,Charlotte
67708,850,Chicago
67709,850,Houston
67710,783,Dallas
67711,850,Houston
67712,754,Phoenix
67713,784,San Antonio
67714,823,Houston
67715,645,Philadelphia
67716,688,Chicago
67717,791,Dallas
67718,739,Dallas
67719,802,Houston
67720,850,Chicago
67721,701,Charlotte
67722,836,San Antonio
67723,725,San Antonio
67724,850,Houston
67725,850,Houston
67726,711,San Antonio
67727,789,Los Angeles
67728,850,New York
67729,783,Dallas
67730,785,Charlotte
67731,784,San Antonio
67732,776,Los Angeles
67733,766,New York
67734,769,Charlotte
67735,785,New York
67736,840,Houston
67737,651,Houston
67738,793,Chicago
67739,784,San Diego
67740,850,San Antonio
67741,850,San Antonio
67742,850,Phoenix
67743,834,San Diego
67744,767,Los Angeles
67745,807,Chicago
67746,832,San Diego
67747,789,Los Angeles
67748,831,Chicago
67749,828,San Antonio
67750,752,Los Angeles
67751,743,San Antonio
67752,850,San Antonio
67753,785,Chicago
67754,679,Houston
67755,826,New York
67756,796,Charlotte
67757,844,Phoenix
67758,836,Philadelphia
67759,850,San Antonio
67760,779,Philadelphia
67761,784,San Diego
67762,783,Dallas
67763,753,Philadelphia
67764,821,Philadelphia
67765,788,Philadelphia
67766,686,Chicago
67767,803,Chicago
67768,814,Dallas
67769,850,Los Angeles
67770,785,Philadelphia
67771,804,New York
67772,760,San Antonio
67773,793,San Diego
67774,850,New York
67775,723,Philadelphia
67776,805,San Antonio
67777,840,New York
67778,712,San Antonio
67779,785,Charlotte
67780,752,Houston
67781,784,Philadelphia
67782,729,San Antonio
67783,840,Dallas
67784,822,Phoenix
67785,785,New York
67786,607,San Antonio
67787,830,San Diego
67788,547,Houston
67789,850,Los Angeles
67790,797,Chicago
67791,703,New York
67792,819,Chicago
67793,786,Houston
67794,840,Los Angeles
67795,821,Phoenix
67796,794,Charlotte
67797,719,Phoenix
67798,683,Los Angeles
67799,823,Charlotte
67800,785,Charlotte
67801,850,Los Angeles
67802,842,San Diego
67803,755,Phoenix
67804,801,San Antonio
67805,749,New York
67806,748,Phoenix
67807,636,Philadelphia
67808,828,San Antonio
67809,822,San Diego
67810,784,San Antonio
67811,809,Philadelphia
67812,752,San Antonio
67813,814,Charlotte
67814,767,San Diego
67815,717,San Diego
67816,694,Philadelphia
67817,708,Charlotte
67818,831,Los Angeles
67819,788,Phoenix
67820,822,Los Angeles
67821,740,Charlotte
67822,850,San Diego
67823,850,Dallas
67824,727,New York
67825,759,New York
67826,841,Houston
67827,826,Phoenix
67828,786,Houston
67829,850,Dallas
67830,850,Dallas
67831,850,Phoenix
67832,828,San Diego
67833,837,San Diego
67834,850,Dallas
67835,716,Los Angeles
67836,722,San Antonio
67837,759,Chicago
67838,850,Dallas
67839,850,Dallas
67840,747,New York
67841,778,Charlotte
67842,850,Dallas
67843,823,Los Angeles
67844,785,Charlotte
67845,850,Philadelphia
67846,785,New York
67847,790,New York
67848,838,San Diego
67849,850,Dallas
67850,742,Houston
67851,850,Los Angeles
67852,850,San Antonio
67853,783,Dallas
67854,783,Dallas
67855,850,Dallas
67856,779,Los Angeles
67857,850,Phoenix
67858,828,Phoenix
67859,743,Dallas
67860,714,New York
67861,839,Dallas
67862,726,San Diego
67863,809,Charlotte
67864,694,Charlotte
67865,848,San Antonio
67866,847,Los Angeles
67867,837,Houston
67868,745,Charlotte
67869,844,Charlotte
67870,783,Chicago
67871,761,San Diego
67872,808,New York
67873,785,New York
67874,794,Chicago
67875,784,San Antonio
67876,802,Houston
67877,719,San Diego
67878,800,Dallas
67879,836,Los Angeles
67880,803,San Antonio
67881,802,Phoenix
67882,811,Phoenix
67883,835,Houston
67884,785,New York
67885,763,Phoenix
67886,788,Phoenix
67887,732,Houston
67888,694,Los Angeles
67889,781,Phoenix
67890,850,Dallas
67891,850,San Antonio
67892,602,Philadelphia
67893,850,Charlotte
67894,816,Charlotte
67895,850,Houston
67896,765,Chicago
67897,749,San Diego
67898,785,Philadelphia
67899,746,Charlotte
67900,753,San Antonio
67901,802,Philadelphia
67902,642,Dallas
67903,707,Phoenix
67904,762,New York
67905,695,New York
67906,637,San Antonio
67907,722,Houston
67908,752,New York
67909,784,San Diego
67910,784,San Diego
67911,777,New York
67912,837,San Antonio
67913,751,New York
67914,806,Charlotte
67915,718,Phoenix
67916,733,Charlotte
67917,788,Phoenix
67918,850,San Antonio
67919,850,Chicago
67920,663,San Antonio
67921,798,San Antonio
67922,804,San Diego
67923,718,Los Angeles
67924,838,San Antonio
67925,850,Los Angeles
67926,786,Houston
67927,838,San Diego
67928,802,Dallas
67929,739,Philadelphia
67930,815,Los Angeles
67931,661,Phoenix
67932,781,Dallas
67933,830,Los Angeles
67934,762,Phoenix
67935,607,Dallas
67936,676,San Antonio
67937,807,San Antonio
67938,833,Houston
67939,830,Philadelphia
67940,789,Los Angeles
67941,735,San Antonio
67942,788,Phoenix
67943,818,Phoenix
67944,728,San Diego
67945,838,New York
67946,785,New York
67947,820,Houston
67948,753,Charlotte
67949,828,Los Angeles
67950,741,Chicago
67951,850,Los Angeles
67952,787,New York
67953,822,New York
67954,850,Charlotte
67955,786,Houston
67956,748,Houston
67957,850,Dallas
67958,816,Houston
67959,776,Charlotte
67960,699,Dallas
67961,784,San Diego
67962,814,Chicago
67963,612,New York
67964,683,Dallas
67965,850,Charlotte
67966,782,Phoenix
67967,838,New York
67968,753,New York
67969,850,Philadelphia
67970,679,San Antonio
67971,831,San Antonio
67972,811,Philadelphia
67973,850,Los Angeles
67974,848,San Antonio
67975,791,Houston
67976,742,Charlotte
67977,783,Dallas
67978,850,Dallas
67979,768,New York
67980,744,Houston
67981,789,Los Angeles
67982,785,Charlotte
67983,786,Houston
67984,850,Charlotte
67985,682,San Antonio
67986,690,New York
67987,821,Houston
67988,828,Charlotte
67989,785,Chicago
67990,822,Philadelphia
67991,830,Los Angeles
67992,727,Dallas
67993,843,Houston
67994,684,New York
67995,767,San Diego
67996,745,Phoenix
67997,785,Philadelphia
67998,823,San Antonio
67999,850,San Diego
68000,828,Dallas
68001,802,Phoenix
68002,785,Chicago
68003,807,San Antonio
68004,766,Charlotte
68005,748,Houston
68006,835,San Diego
68007,850,Phoenix
68008,815,Los Angeles
68009,847,Dallas
68010,785,Philadelphia
68011,842,Phoenix
68012,811,Phoenix
68013,850,Charlotte
68014,747,Charlotte
68015,847,San Antonio
68016,719,Phoenix
68017,765,Phoenix
68018,778,Charlotte
68019,754,Phoenix
68020,723,San Antonio
68021,786,Houston
68022,796,San Antonio
68023,714,San Diego
68024,761,Phoenix
68025,850,San Antonio
68026,777,San Antonio
68027,811,New York
68028,850,Philadelphia
68029,785,Philadelphia
68030,807,Houston
68031,785,Philadelphia
68032,717,Phoenix
68033,783,Dallas
68034,850,Phoenix
68035,789,Los Angeles
68036,739,Houston
68037,760,Chicago
68038,796,San Diego
68039,727,San Antonio
68040,785,New York
68041,784,San Diego
68042,850,Dallas
68043,839,Philadelphia
68044,789,Los Angeles
68045,784,San Antonio
68046,811,San Antonio
68047,850,Los Angeles
68048,803,Phoenix
68049,840,Chicago
68050,826,Philadelphia
68051,790,Philadelphia
68052,828,San Antonio
68053,850,Dallas
68054,696,New York
68055,701,San Antonio
68056,776,Chicago
68057,785,Charlotte
68058,762,Philadelphia
68059,706,Charlotte
68060,841,Charlotte
68061,785,Chicago
68062,781,San Antonio
68063,785,Charlotte
68064,690,Philadelphia
68065,850,San Antonio
68066,681,San Diego
68067,694,Philadelphia
68068,717,San Antonio
68069,806,Los Angeles
68070,822,Houston
68071,768,Charlotte
68072,850,Philadelphia
68073,748,New York
68074,587,San Diego
68075,706,Philadelphia
68076,805,Philadelphia
68077,767,Houston
68078,850,Houston
68079,815,Philadelphia
68080,850,Chicago
68081,783,Dallas
68082,642,San Antonio
68083,850,New York
68084,678,San Antonio
68085,850,Charlotte
68086,802,New York
68087,781,San Diego
68088,833,Philadelphia
68089,789,Los Angeles
68090,820,Chicago
68091,785,Charlotte
68092,850,Phoenix
68093,802,Philadelphia
68094,850,San Antonio
68095,791,Philadelphia
68096,850,Philadelphia
68097,753,Chicago
68098,725,San Antonio
68099,824,San Antonio
68100,838,Houston
68101,788,Phoenix
68102,773,Houston
68103,796,Chicago
68104,633,Houston
68105,765,New York
68106,768,New York
68107,660,New York
68108,785,Charlotte
68109,799,Los Angeles
68110,802,Philadelphia
68111,850,Los Angeles
68112,798,San Diego
68113,830,Charlotte
68114,818,Charlotte
68115,850,Los Angeles
68116,839,Houston
68117,829,San Diego
68118,726,Phoenix
68119,760,Charlotte
68120,815,Houston
68121,777,Chicago
68122,831,San Diego
68123,789,Los Angeles
68124,788,Phoenix
68125,840,Los Angeles
68126,665,Philadelphia
68127,844,Chicago
68128,785,Philadelphia
68129,784,San Antonio
68130,803,New York
68131,850,Charlotte
68132,760,Houston
68133,847,Phoenix
68134,850,San Diego
68135,771,Chicago
68136,816,San Antonio
68137,789,Los Angeles
68138,839,Charlotte
68139,850,Houston
68140,850,New York
68141,716,Los Angeles
68142,703,Chicago
68143,596,San Diego
68144,850,Phoenix
68145,825,Dallas
68146,845,Chicago
68147,625,Philadelphia
68148,801,New York
68149,785,New York
68150,785,Chicago
68151,822,Houston
68152,705,Phoenix
68153,764,New York
68154,726,New York
68155,775,New York
68156,740,San Diego
68157,685,Houston
68158,755,Philadelphia
68159,704,New York
68160,733,Chicago
68161,752,Charlotte
68162,681,San Diego
68163,685,Dallas
68164,691,Phoenix
68165,735,Charlotte
68166,820,Dallas
68167,686,San Antonio
68168,850,Chicago
68169,830,San Antonio
68170,842,Philadelphia
68171,824,Phoenix
68172,830,Los Angeles
68173,760,Charlotte
68174,850,Phoenix
68175,801,San Antonio
68176,732,Los Angeles
68177,796,Phoenix
68178,843,San Antonio
68179,785,New York
68180,707,Philadelphia
68181,826,Charlotte
68182,785,New York
68183,653,Philadelphia
68184,835,Dallas
68185,850,New York
68186,809,Philadelphia
68187,789,Los Angeles
68188,842,Houston
68189,792,New York
68190,789,Philadelphia
68191,850,Phoenix
68192,817,Houston
68193,695,Dallas
68194,790,Los Angeles
68195,784,San Antonio
68196,788,Phoenix
68197,780,San Diego
68198,785,New York
68199,764,San Diego
68200,781,Charlotte
68201,840,Phoenix
68202,812,Los Angeles
68203,839,Phoenix
68204,850,Dallas
68205,817,Los Angeles
68206,797,Philadelphia
68207,787,San Diego
68208,848,New York
68209,761,Phoenix
68210,850,Dallas
68211,773,Phoenix
68212,850,New York
68213,785,Philadelphia
68214,745,New York
68215,672,Dallas
68216,725,Houston
68217,784,San Diego
68218,784,San Antonio
68219,811,Phoenix
68220,717,Phoenix
68221,839,San Antonio
68222,809,Dallas
68223,803,San Antonio
68224,705,Chicago
68225,717,San Diego
68226,687,San Antonio
68227,850,Phoenix
68228,850,Phoenix
68229,827,San Antonio
68230,850,San Diego
68231,696,Chicago
68232,850,San Antonio
68233,850,New York
68234,670,San Antonio
68235,777,Dallas
68236,786,Houston
68237,796,Dallas
68238,668,Dallas
68239,850,New York
68240,850,New York
68241,785,Chicago
68242,782,Dallas
68243,732,San Diego
68244,633,San Antonio
68245,850,Houston
68246,850,Chicago
68247,694,San Diego
68248,693,New York
68249,746,San Antonio
68250,788,Phoenix
68251,788,Chicago
68252,811,Dallas
68253,721,Phoenix
68254,775,Houston
68255,785,Philadelphia
68256,712,New York
68257,820,Dallas
68258,789,Los Angeles
68259,850,Phoenix
68260,837,Chicago
68261,698,Charlotte
68262,537,Philadelphia
68263,783,San Diego
68264,828,Chicago
68265,837,Charlotte
68266,845,Chicago
68267,758,New York
68268,785,Chicago
68269,785,Philadelphia
68270,850,Houston
68271,770,Phoenix
68272,850,Houston
68273,789,New York
68274,788,Phoenix
68275,783,Dallas
68276,842,Los Angeles
68277,786,Houston
68278,784,San Diego
68279,783,Los Angeles
68280,826,San Diego
68281,742,Houston
68282,668,San Antonio
68283,850,New York
68284,726,Dallas
68285,784,San Antonio
68286,831,Houston
68287,783,Dallas
68288,835,Chicago
68289,784,San Antonio
68290,817,Dallas
68291,772,Chicago
68292,796,Los Angeles
68293,842,Charlotte
68294,833,Chicago
68295,850,Philadelphia
68296,850,San Diego
68297,692,Charlotte
68298,850,San Diego
68299,729,Philadelphia
68300,784,San Diego
68301,785,Chicago
68302,754,Dallas
68303,838,Charlotte
68304,718,San Antonio
68305,850,Philadelphia
68306,789,Charlotte
68307,673,Philadelphia
68308,751,Dallas
68309,835,Dallas
68310,825,Los Angeles
68311,850,San Diego
68312,809,San Diego
68313,685,Philadelphia
68314,610,Charlotte
68315,805,Houston
68316,621,Phoenix
68317,799,San Antonio
68318,748,Charlotte
68319,671,Dallas
68320,785,Chicago
68321,773,Houston
68322,785,Chicago
68323,767,Phoenix
68324,785,New York
68325,850,San Antonio
68326,843,Dallas
68327,806,Dallas
68328,698,Dallas
68329,785,Philadelphia
68330,844,Houston
68331,839,Chicago
68332,811,Dallas
68333,850,San Antonio
68334,821,San Antonio
68335,839,Chicago
68336,785,New York
68337,819,New York
68338,820,Charlotte
68339,705,San Diego
68340,789,Los Angeles
68341,739,Dallas
68342,785,Philadelphia
68343,731,Los Angeles
68344,777,Philadelphia
68345,803,San Antonio
68346,809,New York
68347,695,Philadelphia
68348,807,Dallas
68349,850,Phoenix
68350,655,Phoenix
68351,789,Los Angeles
68352,727,Houston
68353,814,San Antonio
68354,770,Phoenix
68355,836,San Antonio
68356,739,Philadelphia
68357,850,Charlotte
68358,811,Chicago
68359,721,San Antonio
68360,750,Chicago
68361,850,New York
68362,785,Chicago
68363,847,Los Angeles
68364,825,San Antonio
68365,848,New York
68366,783,Dallas
68367,825,Houston
68368,850,Dallas
68369,746,San Antonio
68370,836,Charlotte
68371,850,San Diego
68372,843,Dallas
68373,785,Philadelphia
68374,850,Phoenix
68375,804,San Antonio
68376,813,Houston
68377,847,New York
68378,785,Philadelphia
68379,707,San Diego
68380,698,Chicago
68381,670,Charlotte
68382,717,Houston
68383,750,Houston
68384,593,Philadelphia
68385,789,Los Angeles
68386,799,Charlotte
68387,749,Charlotte
68388,850,Phoenix
68389,783,Dallas
68390,684,San Antonio
68391,706,Chicago
68392,761,San Diego
68393,706,Philadelphia
68394,785,Chicago
68395,832,Phoenix
68396,850,San Antonio
68397,760,Los Angeles
68398,728,San Antonio
68399,850,Los Angeles
68400,842,Chicago
68401,802,New York
68402,850,Chicago
68403,744,Dallas
68404,785,San Antonio
68405,843,Houston
68406,788,Phoenix
68407,785,Charlotte
68408,796,Dallas
68409,588,Chicago
68410,850,Houston
68411,850,New York
68412,843,Chicago
68413,610,San Diego
68414,785,New York
68415,785,Charlotte
68416,836,Chicago
68417,812,Philadelphia
68418,811,Chicago
68419,801,Chicago
68420,785,Charlotte
68421,745,Chicago
68422,847,Dallas
68423,791,Charlotte
68424,753,San Antonio
68425,817,San Diego
68426,850,Chicago
68427,755,Philadelphia
68428,782,Phoenix
68429,821,Dallas
68430,649,San Diego
68431,634,Dallas
68432,850,Houston
68433,786,Houston
68434,800,New York
68435,839,Charlotte
68436,773,Philadelphia
68437,724,Phoenix
68438,789,New York
68439,850,New York
68440,723,Dallas
68441,785,Philadelphia
68442,785,Charlotte
68443,850,Dallas
68444,830,Charlotte
68445,842,Dallas
68446,767,Dallas
68447,757,Philadelphia
68448,783,Dallas
68449,850,Charlotte
68450,775,Phoenix
68451,727,Charlotte
68452,849,San Antonio
68453,850,Philadelphia
68454,818,Houston
68455,805,Philadelphia
68456,735,San Antonio
68457,785,New York
68458,850,Dallas
68459,758,Philadelphia
68460,817,Phoenix
68461,785,Chicago
68462,819,New York
68463,844,Philadelphia
68464,785,Charlotte
68465,818,San Antonio
68466,824,Los Angeles
68467,850,San Antonio
68468,843,San Diego
68469,850,San Diego
68470,785,Charlotte
68471,850,New York
68472,781,Dallas
68473,836,New York
68474,829,Los Angeles
68475,786,Houston
68476,721,Houston
68477,773,Los Angeles
68478,785,Philadelphia
68479,744,Philadelphia
68480,722,Philadelphia
68481,789,Los Angeles
68482,612,Chicago
68483,646,New York
68484,716,Philadelphia
68485,850,Los Angeles
68486,850,New York
68487,814,Philadelphia
68488,785,Philadelphia
68489,844,Chicago
68490,850,San Diego
68491,755,New York
68492,750,Los Angeles
68493,773,Charlotte
68494,829,Philadelphia
68495,804,Phoenix
68496,825,New York
68497,785,Charlotte
68498,695,Phoenix
68499,843,San Antonio
68500,786,Houston
68501,788,Phoenix
68502,848,New York
68503,783,Dallas
68504,828,Philadelphia
68505,785,Charlotte
68506,850,Dallas
68507,850,Los Angeles
68508,788,Phoenix
68509,743,Houston
68510,850,Chicago
68511,781,Chicago
68512,785,New York
68513,785,Philadelphia
68514,705,Los Angeles
68515,833,New York
68516,748,Philadelphia
68517,777,Philadelphia
68518,850,San Diego
68519,850,Phoenix
68520,773,New York
68521,827,Houston
68522,737,Dallas
68523,847,Houston
68524,803,New York
68525,789,Los Angeles
68526,831,Phoenix
68527,811,Chicago
68528,755,Houston
68529,789,Los Angeles
68530,760,Philadelphia
68531,849,Chicago
68532,773,New York
68533,838,Dallas
68534,679,Houston
68535,788,Phoenix
68536,833,Philadelphia
68537,770,Los Angeles
68538,785,Chicago
68539,823,Charlotte
68540,805,Phoenix
68541,829,Philadelphia
68542,789,Los Angeles
68543,680,Phoenix
68544,777,Los Angeles
68545,850,Houston
68546,673,Chicago
68547,769,Charlotte
68548,769,San Diego
68549,817,Philadelphia
68550,675,Dallas
68551,773,New York
68552,839,Dallas
68553,767,Charlotte
68554,850,Philadelphia
68555,843,Philadelphia
68556,716,New York
68557,626,Phoenix
68558,785,New York
68559,828,Dallas
68560,788,Phoenix
68561,732,Charlotte
68562,823,Chicago
68563,804,Chicago
68564,815,New York
68565,788,Phoenix
68566,808,Los Angeles
68567,813,Philadelphia
68568,612,Chicago
68569,811,Los Angeles
68570,784,San Diego
68571,750,Los Angeles
68572,765,Phoenix
68573,825,San Antonio
68574,822,San Diego
68575,850,New York
68576,771,Philadelphia
68577,542,Phoenix
68578,631,Chicago
68579,832,Dallas
68580,701,New York
68581,816,San Diego
68582,786,Houston
68583,788,Phoenix
68584,784,San Antonio
68585,690,New York
68586,741,San Diego
68587,814,Phoenix
68588,715,Phoenix
68589,776,Chicago
68590,731,San Antonio
68591,717,Phoenix
68592,825,Los Angeles
68593,801,Phoenix
68594,850,Dallas
68595,828,Los Angeles
68596,841,Philadelphia
68597,786,Houston
68598,785,Philadelphia
68599,850,Philadelphia
68600,850,San Antonio
68601,850,Charlotte
68602,745,Phoenix
68603,826,Dallas
68604,785,Philadelphia
68605,850,Phoenix
68606,850,Los Angeles
68607,850,Philadelphia
68608,780,Los Angeles
68609,729,Charlotte
68610,850,Houston
68611,778,Houston
68612,805,Houston
68613,611,New York
68614,850,Houston
68615,785,San Antonio
68616,850,San Diego
68617,849,Los Angeles
68618,808,Chicago
68619,772,Los Angeles
68620,767,New York
68621,850,Charlotte
68622,838,San Diego
68623,652,Dallas
68624,850,Chicago
68625,818,Philadelphia
68626,599,Philadelphia
68627,784,Chicago
68628,726,New York
68629,786,Houston
68630,823,Charlotte
68631,767,Phoenix
68632,808,Chicago
68633,827,Phoenix
68634,752,New York
68635,850,Philadelphia
68636,682,San Diego
68637,717,Phoenix
68638,803,San Diego
68639,799,Houston
68640,792,Chicago
68641,776,Dallas
68642,785,Charlotte
68643,788,Phoenix
68644,802,Houston
68645,761,San Diego
68646,648,San Diego
68647,549,Phoenix
68648,731,Phoenix
68649,770,Los Angeles
68650,850,Dallas
68651,782,Houston
68652,785,Charlotte
68653,788,Phoenix
68654,785,Chicago
68655,788,Phoenix
68656,804,Chicago
68657,787,Philadelphia
68658,789,Los Angeles
68659,786,Houston
68660,805,Los Angeles
68661,850,New York
68662,826,San Diego
68663,839,Phoenix
68664,832,Houston
68665,789,Los Angeles
68666,811,New York
68667,811,Chicago
68668,766,Chicago
68669,815,New York
68670,800,Phoenix
68671,823,Charlotte
68672,634,San Antonio
68673,850,Philadelphia
68674,819,Chicago
68675,850,Dallas
68676,798,Charlotte
68677,850,San Antonio
68678,675,Houston
68679,836,San Antonio
68680,755,New York
68681,693,Charlotte
68682,850,San Diego
68683,655,Phoenix
68684,806,Houston
68685,785,Philadelphia
68686,782,Dallas
68687,850,New York
68688,734,Dallas
68689,850,New York
68690,742,San Diego
68691,848,Philadelphia
68692,550,Philadelphia
68693,786,Charlotte
68694,719,Charlotte
68695,677,San Diego
68696,698,San Antonio
68697,758,Los Angeles
68698,792,San Diego
68699,781,San Antonio
68700,850,Chicago
68701,785,Charlotte
68702,698,New York
68703,840,Houston
68704,820,Chicago
68705,784,San Diego
68706,795,Phoenix
68707,850,Phoenix
68708,725,Phoenix
68709,843,Dallas
68710,752,Dallas
68711,833,Dallas
68712,826,Philadelphia
68713,683,Philadelphia
68714,789,Los Angeles
68715,795,Dallas
68716,850,Houston
68717,783,San Diego
68718,818,Los Angeles
68719,802,Los Angeles
68720,803,Los Angeles
68721,783,Dallas
68722,820,Chicago
68723,845,San Antonio
68724,849,Charlotte
68725,767,San Diego
68726,850,Houston
68727,775,Philadelphia
68728,850,San Diego
68729,788,Dallas
68730,825,New York
68731,694,Los Angeles
68732,850,Phoenix
68733,817,Charlotte
68734,771,New York
68735,802,Charlotte
68736,818,Phoenix
68737,778,Chicago
68738,837,Los Angeles
68739,783,Dallas
68740,850,Los Angeles
68741,714,Philadelphia
68742,635,Dallas
68743,669,Houston
68744,793,Phoenix
68745,785,Chicago
68746,785,Chicago
68747,839,Phoenix
68748,818,Los Angeles
68749,799,Philadelphia
68750,835,Houston
68751,850,Houston
68752,837,Chicago
68753,732,Charlotte
68754,773,Los Angeles
68755,777,Dallas
68756,681,New York
68757,652,Charlotte
68758,684,Phoenix
68759,675,Los Angeles
68760,786,Houston
68761,834,Los Angeles
68762,845,New York
68763,786,Houston
68764,709,Los Angeles
68765,719,San Diego
68766,850,Phoenix
68767,720,Chicago
68768,784,San Diego
68769,680,Chicago
68770,850,New York
68771,719,Los Angeles
68772,850,Los Angeles
68773,705,Chicago
68774,850,Houston
68775,820,Dallas
68776,746,San Diego
68777,850,Charlotte
68778,737,Phoenix
68779,745,San Antonio
68780,785,Charlotte
68781,850,San Antonio
68782,832,Los Angeles
68783,765,Chicago
68784,786,San Antonio
68785,762,Chicago
68786,847,Phoenix
68787,790,Chicago
68788,850,Charlotte
68789,786,Houston
68790,750,Los Angeles
68791,746,Philadelphia
68792,850,San Diego
68793,815,Phoenix
68794,796,San Antonio
68795,776,Phoenix
68796,716,Philadelphia
68797,850,Phoenix
68798,790,Chicago
68799,843,Philadelphia
68800,734,San Diego
68801,790,Dallas
68802,790,San Antonio
68803,784,San Antonio
68804,785,New York
68805,823,Houston
68806,850,Phoenix
68807,842,Houston
68808,850,San Antonio
68809,849,Los Angeles
68810,802,Los Angeles
68811,706,San Antonio
68812,721,Chicago
68813,745,Los Angeles
68814,725,New York
68815,828,San Diego
68816,800,San Diego
68817,834,Charlotte
68818,794,San Antonio
68819,784,San Antonio
68820,835,Phoenix
68821,850,Dallas
68822,680,Los Angeles
68823,802,Dallas
68824,697,San Diego
68825,850,Los Angeles
68826,716,Chicago
68827,653,Philadelphia
68828,784,Houston
68829,831,Houston
68830,816,Chicago
68831,850,Chicago
68832,785,Philadelphia
68833,807,Philadelphia
68834,819,Los Angeles
68835,756,Philadelphia
68836,682,Phoenix
68837,766,Chicago
68838,785,Philadelphia
68839,850,Los Angeles
68840,785,Chicago
68841,785,Charlotte
68842,785,New York
68843,850,Chicago
68844,619,Dallas
68845,850,Dallas
68846,724,Phoenix
68847,784,San Diego
68848,845,Chicago
68849,832,Houston
68850,850,Philadelphia
68851,850,Chicago
68852,850,New York
68853,850,New York
68854,834,New York
68855,850,San Diego
68856,814,Charlotte
68857,807,San Diego
68858,785,Philadelphia
68859,717,Phoenix
68860,707,Houston
68861,850,San Diego
68862,801,Charlotte
68863,788,Phoenix
68864,703,Charlotte
68865,840,Chicago
68866,785,Chicago
68867,731,Phoenix
68868,785,Charlotte
68869,831,Dallas
68870,782,Charlotte
68871,799,Phoenix
68872,734,San Diego
68873,628,San Diego
68874,741,San Antonio
68875,788,Phoenix
68876,804,Charlotte
68877,850,Philadelphia
68878,782,New York
68879,850,New York
68880,712,Dallas
68881,755,Philadelphia
68882,684,Los Angeles
68883,506,Chicago
68884,850,Chicago
68885,798,Los Angeles
68886,850,Charlotte
68887,850,Charlotte
68888,703,Chicago
68889,784,Houston
68890,839,San Diego
68891,835,Charlotte
68892,694,Houston
68893,800,Charlotte
68894,785,Chicago
68895,784,San Antonio
68896,778,Philadelphia
68897,651,Phoenix
68898,636,San Diego
68899,686,Houston
68900,668,Los Angeles
68901,788,San Diego
68902,808,Charlotte
68903,699,San Diego
68904,696,Dallas
68905,747,Philadelphia
68906,850,Charlotte
68907,850,Chicago
68908,816,Charlotte
68909,823,Charlotte
68910,797,New York
68911,786,Houston
68912,848,New York
68913,850,San Diego
68914,784,San Diego
68915,780,Charlotte
68916,783,Dallas
68917,849,San Diego
68918,793,Dallas
68919,669,Chicago
68920,784,San Antonio
68921,785,Philadelphia
68922,829,Chicago
68923,700,Philadelphia
68924,814,Philadelphia
68925,824,San Antonio
68926,785,Charlotte
68927,672,San Antonio
68928,771,San Antonio
68929,717,Houston
68930,788,Phoenix
68931,838,Dallas
68932,819,San Antonio
68933,835,San Antonio
68934,850,Houston
68935,789,Los Angeles
68936,759,Phoenix
68937,850,Los Angeles
68938,806,Chicago
68939,784,San Diego
68940,821,Philadelphia
68941,763,San Diego
68942,817,Dallas
68943,730,Charlotte
68944,844,Los Angeles
68945,837,Philadelphia
68946,843,Philadelphia
68947,786,Houston
68948,818,Dallas
68949,832,Dallas
68950,623,New York
68951,850,Los Angeles
68952,850,Philadelphia
68953,747,New York
68954,842,Houston
68955,821,Chicago
68956,836,Los Angeles
68957,785,New York
68958,633,San Antonio
68959,660,Dallas
68960,765,Phoenix
68961,828,San Diego
68962,750,San Antonio
68963,811,Philadelphia
68964,808,Charlotte
68965,762,San Diego
68966,785,Philadelphia
68967,850,Dallas
68968,844,New York
68969,671,San Diego
68970,749,New York
68971,779,Dallas
68972,850,Houston
68973,850,Dallas
68974,841,Phoenix
68975,832,San Antonio
68976,850,Dallas
68977,706,Charlotte
68978,717,Phoenix
68979,834,New York
68980,827,New York
68981,671,Chicago
68982,822,Dallas
68983,766,Philadelphia
68984,850,Philadelphia
68985,785,New York
68986,850,Chicago
68987,809,Dallas
68988,825,Houston
68989,765,Phoenix
68990,788,Phoenix
68991,850,Philadelphia
68992,816,Phoenix
68993,717,Charlotte
68994,794,New York
68995,806,San Diego
68996,619,Charlotte
68997,850,Philadelphia
68998,710,San Antonio
68999,809,Charlotte
69000,746,Philadelphia
69001,723,San Antonio
69002,797,Dallas
69003,838,San Antonio
69004,784,San Diego
69005,850,Charlotte
69006,813,Houston
69007,788,New York
69008,850,New York
69009,656,Dallas
69010,845,Philadelphia
69011,842,Los Angeles
69012,822,Los Angeles
69013,675,Los Angeles
69014,817,San Antonio
69015,749,Houston
69016,721,Dallas
69017,566,San Diego
69018,836,San Diego
69019,714,San Antonio
69020,735,San Antonio
69021,850,San Diego
